file,execution_time_seconds
tensorflow_tensorflow__arm-cd.yml,0.2618
electron_electron__audit-branch-ci.yml,0.2564
Significant-Gravitas_AutoGPT__platform-dev-deploy-event-dispatcher.yml,0.2637
alibaba_tengine__ci.yml,0.2646
denoland_deno__version_bump.yml,0.2715
langchain-ai_langchain__scheduled_test.yml,0.2635
krahets_hello-algo__typescript.yml,0.2743
google_blockly__keyboard_plugin_test.yml,0.257
google_blockly__appengine_deploy.yml,0.2678
n8n-io_n8n__docker-build-push.yml,0.2498
facebook_react-native__close-pr.yml,0.2381
langgenius_dify__deploy-enterprise.yml,0.2389
twbs_bootstrap__js.yml,0.2748
langchain-ai_langchain__codespell.yml,0.3284
nodejs_node__commit-lint.yml,0.2973
IBM_sarama__stale.yml,0.2744
vercel_next.js__trigger_release_new.yml,0.2674
electron_electron__pipeline-segment-electron-test.yml,0.2709
NVIDIA_k8s-device-plugin__helm.yaml,0.2596
vercel_next.js__issue_lock.yml,0.2706
facebook_create-react-app__e2e-base.yml,0.2789
langgenius_dify__translate-i18n-base-on-english.yml,0.2543
langchain-ai_langchain__api_doc_build.yml,0.2493
huggingface_transformers__self-nightly-past-ci-caller.yml,0.2514
alibaba_ice__ci.yml,0.2526
NVIDIA_cutlass__new-issues-to-triage-projects.yml,0.2486
vercel_next.js__issue_version.yml,0.2597
vercel_next.js__update_react.yml,0.2717
langgenius_dify__web-tests.yml,0.2745
microsoft_terminal__winget.yml,0.3423
Significant-Gravitas_AutoGPT__platform-autogpt-deploy-dev.yaml,0.3189
axios_axios__npm-tag.yml,0.2995
n8n-io_n8n__release-publish.yml,0.2969
vercel_next.js__turbopack-nextjs-dev-integration-tests.yml,0.2793
EbookFoundation_free-programming-books__check-urls.yml,0.2573
Significant-Gravitas_AutoGPT__codeql.yml,0.2462
vercel_next.js__notify_release.yml,0.2464
excalidraw_excalidraw__semantic-pr-title.yml,0.2452
google_go-github__linter.yml,0.2405
microsoft_TypeScript__lkg.yml,0.2498
electron_electron__semantic.yml,0.2439
facebook_folly__getdeps_mac.yml,0.2371
krahets_hello-algo__dotnet.yml,0.2487
nodejs_node__label-pr.yml,0.238
ohmyzsh_ohmyzsh__installer.yml,0.2446
