file,execution_time_seconds
alibaba_druid__ci.yaml,0.3024
avelino_awesome-go__run-check.yaml,0.3133
microsoft_TypeScript__error-deltas-watchdog.yaml,0.3064
open-webui_open-webui__docker-build.yaml,0.31
awslabs_amazon-ecr-credential-helper__build.yaml,0.3337
microsoft_TypeScript__sync-branch.yaml,0.3142
AUTOMATIC1111_stable-diffusion-webui__on_pull_request.yaml,0.3329
microsoft_TypeScript__accept-baselines-fix-lints.yaml,0.3304
NVIDIA_k8s-device-plugin__ci.yaml,0.3154
flutter_flutter__lock.yaml,0.3415
microsoft_TypeScript__insiders.yaml,0.3394
microsoft_TypeScript__new-release-branch.yaml,0.3263
open-webui_open-webui__format-build-frontend.yaml,0.3143
axios_axios__depsreview.yaml,0.313
ollama_ollama__latest.yaml,0.3328
freeCodeCamp_freeCodeCamp__github-labeler.yaml,0.3549
NVIDIA_k8s-device-plugin__code_scanning.yaml,0.328
microsoft_TypeScript__nightly.yaml,0.3066
NVIDIA_k8s-device-plugin__variables.yaml,0.3327
open-webui_open-webui__format-backend.yaml,0.3292
langgenius_dify__tool-test-sdks.yaml,0.3454
microsoft_TypeScript__release-branch-artifact.yaml,0.3417
NVIDIA_k8s-device-plugin__golang.yaml,0.367
AUTOMATIC1111_stable-diffusion-webui__run_tests.yaml,0.344
alibaba_transmittable-thread-local__ci.yaml,0.3255
microsoft_TypeScript__set-version.yaml,0.3081
NVIDIA_k8s-device-plugin__image.yaml,0.3142
microsoft_TypeScript__update-package-lock.yaml,0.3169
avelino_awesome-go__pull-request-first-comment.yaml,0.3103
NVIDIA_k8s-device-plugin__helm.yaml,0.3234
Significant-Gravitas_AutoGPT__platform-autogpt-deploy-dev.yaml,0.337
ollama_ollama__test.yaml,0.3232
NVIDIA_k8s-device-plugin__release.yaml,0.3475
flutter_flutter__no-response.yaml,0.3249
