repo,workflow_file,loc,num_jobs,num_triggers,trigger_types,num_reused_actions
aws/aws-cli,.github/workflows/update-lockfiles.yml,88,1,1,workflow_dispatch,2
aws/aws-lambda-go,.github/workflows/build-lambda-zip.yml,29,1,2,"push, schedule",1
aws/aws-lambda-go,.github/workflows/codeql-analysis.yml,70,1,3,"push, pull_request, schedule",4
aws/aws-lambda-go,.github/workflows/lint.yml,26,1,2,"push, pull_request",3
aws/aws-lambda-go,.github/workflows/tests.yml,78,2,2,"push, pull_request",5
aws/aws-lambda-rust-runtime,.github/workflows/build-events.yml,58,3,2,"push, pull_request",8
aws/aws-lambda-rust-runtime,.github/workflows/build-extension.yml,61,2,2,"push, pull_request",6
aws/aws-lambda-rust-runtime,.github/workflows/build-integration-test.yml,43,1,2,"push, pull_request",2
aws/aws-lambda-rust-runtime,.github/workflows/build-runtime.yml,65,2,2,"push, pull_request",7
aws/aws-lambda-rust-runtime,.github/workflows/check-docs.yml,41,1,2,"push, pull_request",2
aws/aws-lambda-rust-runtime,.github/workflows/check-examples.yml,22,1,2,"push, pull_request",3
aws/aws-lambda-rust-runtime,.github/workflows/closed-issue-message.yml,18,1,1,issues,1
aws/aws-lambda-rust-runtime,.github/workflows/dockerized-test.yml,47,1,3,"push, pull_request, workflow_dispatch",4
aws/aws-lambda-rust-runtime,.github/workflows/format.yml,34,2,2,"push, pull_request",6
aws/aws-lambda-rust-runtime,.github/workflows/release-plz.yml,54,2,1,push,5
aws/aws-lambda-rust-runtime,.github/workflows/run-integration-test.yml,67,1,2,"workflow_dispatch, push",5
aws/aws-lambda-rust-runtime,.github/workflows/test-rie.yml,53,1,2,"pull_request, push",1
aws/aws-sam-cli,.github/workflows/automated-updates-to-sam-cli.yml,199,3,2,"schedule, workflow_dispatch",10
aws/aws-sam-cli,.github/workflows/build.yml,304,6,2,"pull_request, merge_group",16
aws/aws-sam-cli,.github/workflows/close-issue-on-release.yml,21,1,1,release,0
aws/aws-sam-cli,.github/workflows/close-stale-issues.yml,58,1,1,workflow_dispatch,1
aws/aws-sam-cli,.github/workflows/closed-issue-message.yml,20,1,1,issues,1
aws/aws-sam-cli,.github/workflows/codeql.yml,78,1,3,"push, pull_request, schedule",5
aws/aws-sam-cli,.github/workflows/integration-tests.yml,438,1,3,"schedule, release, workflow_dispatch",14
aws/aws-sam-cli,.github/workflows/notify-slack.yml,21,1,1,issues,1
aws/aws-sam-cli,.github/workflows/pr-labeler.yml,60,2,1,pull_request_target,3
aws/aws-sam-cli,.github/workflows/sync-to-mirror-repo.yml,26,1,2,"schedule, workflow_dispatch",1
aws/aws-sam-cli,.github/workflows/update-reproducibles.yml,37,1,1,pull_request,3
aws/aws-sam-cli,.github/workflows/validate_pyinstaller.yml,68,2,1,pull_request,6
aws/aws-sdk-cpp,.github/workflows/clang-format.yml,86,1,2,"pull_request, workflow_dispatch",1
aws/aws-sdk-cpp,.github/workflows/closed-issue-message.yml,18,1,1,issues,1
aws/aws-sdk-cpp,.github/workflows/cspell.yml,24,1,1,push,1
aws/aws-sdk-cpp,.github/workflows/handle-stale-discussions.yml,18,1,2,"schedule, discussion_comment",1
aws/aws-sdk-cpp,.github/workflows/issue-regression-labeler.yml,59,1,2,"issues, workflow_dispatch",3
aws/aws-sdk-cpp,.github/workflows/pull-request-build.yml,51,1,1,pull_request,1
aws/aws-sdk-cpp,.github/workflows/stale_issue.yml,50,1,1,schedule,1
aws/aws-sdk-go-v2,.github/workflows/closed-issue-message.yml,19,1,1,issues,1
aws/aws-sdk-go-v2,.github/workflows/codegen.yml,64,1,2,"push, pull_request",3
aws/aws-sdk-go-v2,.github/workflows/go.yml,100,3,2,"push, pull_request",6
aws/aws-sdk-go-v2,.github/workflows/handle-stale-discussions.yml,18,1,2,"schedule, discussion_comment",1
aws/aws-sdk-go-v2,.github/workflows/integration-tests.yml,43,1,1,pull_request,2
aws/aws-sdk-go-v2,.github/workflows/issue-regression-labeler.yml,32,1,1,issues,1
aws/aws-sdk-go-v2,.github/workflows/license-check.yml,52,1,1,pull_request,4
aws/aws-sdk-go-v2,.github/workflows/slack.yml,71,4,2,"issues, pull_request",0
aws/aws-sdk-go-v2,.github/workflows/snapshot.yml,45,1,2,"push, pull_request",2
aws/aws-sdk-go-v2,.github/workflows/stale_issue.yml,50,1,1,schedule,1
aws/aws-sdk-java,.github/workflows/closed-issue-message.yml,19,1,1,issues,1
aws/aws-sdk-java,.github/workflows/issue-regression-labeler.yml,32,1,1,issues,1
aws/aws-sdk-java,.github/workflows/stale-issue.yml,59,1,1,schedule,1
aws/aws-sdk-java-v2,.github/workflows/api-surface-area-review-verification.yml,41,1,2,"merge_group, pull_request",1
aws/aws-sdk-java-v2,.github/workflows/changelog-verification.yml,46,1,2,"merge_group, pull_request",1
aws/aws-sdk-java-v2,.github/workflows/closed-issue-message.yml,18,1,1,issues,1
aws/aws-sdk-java-v2,.github/workflows/codebuild-ci-integration-tests.yml,29,1,3,"pull_request, merge_group, push",2
aws/aws-sdk-java-v2,.github/workflows/codebuild-ci.yml,169,10,3,"pull_request, merge_group, push",20
aws/aws-sdk-java-v2,.github/workflows/codeql.yml,91,1,4,"push, pull_request, merge_group, schedule",4
aws/aws-sdk-java-v2,.github/workflows/handle-stale-discussions.yml,22,1,2,"schedule, discussion_comment",1
aws/aws-sdk-java-v2,.github/workflows/issue-regression-labeler.yml,33,1,1,issues,1
aws/aws-sdk-java-v2,.github/workflows/lock-conversation-closed-pr.yml,35,1,1,pull_request,1
aws/aws-sdk-java-v2,.github/workflows/merge-queue-metric.yml,42,2,1,pull_request,2
aws/aws-sdk-java-v2,.github/workflows/mixed-version-compatibility-review.yml,104,1,2,"merge_group, pull_request",1
aws/aws-sdk-java-v2,.github/workflows/new-module-verification.yml,220,1,2,"merge_group, pull_request",1
aws/aws-sdk-java-v2,.github/workflows/s3-regression-tests.yml,162,7,3,"pull_request, merge_group, push",13
aws/aws-sdk-java-v2,.github/workflows/stale-issue.yml,60,1,1,schedule,1
aws/aws-sdk-js,.github/workflows/git-sync.yml,24,1,2,"push, workflow_dispatch",1
aws/aws-sdk-js,.github/workflows/handle-stale-discussions.yml,18,1,2,"schedule, discussion_comment",1
aws/aws-sdk-js,.github/workflows/issue-regression-labeler.yml,23,1,1,issues,1
aws/aws-sdk-js,.github/workflows/stale_issues.yml,45,1,1,schedule,1
aws/aws-sdk-js-v3,.github/workflows/closed-issue-message.yml,17,1,1,issues,1
aws/aws-sdk-js-v3,.github/workflows/codegen-ci.yml,49,1,2,"push, pull_request",3
aws/aws-sdk-js-v3,.github/workflows/commit-message-lint.yml,18,1,2,"push, pull_request",2
aws/aws-sdk-js-v3,.github/workflows/git-sync.yml,24,1,2,"push, workflow_dispatch",1
aws/aws-sdk-js-v3,.github/workflows/handle-stale-discussions.yml,18,1,2,"schedule, discussion_comment",1
aws/aws-sdk-js-v3,.github/workflows/issue-regression-labeler.yml,32,1,1,issues,1
aws/aws-sdk-js-v3,.github/workflows/lock.yml,33,1,2,"schedule, workflow_dispatch",1
aws/aws-sdk-js-v3,.github/workflows/pre-commit-hooks.yml,27,1,2,"push, pull_request",2
aws/aws-sdk-js-v3,.github/workflows/pull-request-build.yml,45,1,1,pull_request,1
aws/aws-sdk-js-v3,.github/workflows/stale_issues.yml,48,1,1,schedule,1
aws/aws-sdk-pandas,.github/workflows/bandit.yml,29,1,3,"workflow_dispatch, push, pull_request",2
aws/aws-sdk-pandas,.github/workflows/cfn-nag.yml,81,1,3,"workflow_dispatch, push, pull_request",7
aws/aws-sdk-pandas,.github/workflows/check-pytest-xfails.yml,20,1,2,"push, pull_request",1
aws/aws-sdk-pandas,.github/workflows/dependabot-prs.yml,22,1,1,pull_request_target,1
aws/aws-sdk-pandas,.github/workflows/git-hygiene.yml,34,1,2,"workflow_dispatch, schedule",1
aws/aws-sdk-pandas,.github/workflows/minimal-tests.yml,58,1,2,"push, pull_request",3
aws/aws-sdk-pandas,.github/workflows/minimum-response-time.yml,19,1,2,"workflow_dispatch, schedule",1
aws/aws-sdk-pandas,.github/workflows/pr-linter.yml,20,1,1,pull_request_target,1
aws/aws-sdk-pandas,.github/workflows/publish.yml,44,2,2,"workflow_dispatch, release",4
aws/aws-sdk-pandas,.github/workflows/snyk.yml,28,1,2,"workflow_dispatch, schedule",3
aws/aws-sdk-pandas,.github/workflows/static-checking.yml,52,1,3,"workflow_dispatch, push, pull_request",3
aws/aws-sdk-pandas,.github/workflows/unlabel-assigned-issue.yml,19,1,1,issues,1
aws/aws-sdk-php,.github/workflows/closed-issue-message.yml,20,1,1,issues,1
aws/aws-sdk-php,.github/workflows/coverage.yml,49,1,3,"push, schedule, workflow_dispatch",3
aws/aws-sdk-php,.github/workflows/docs-build.yml,57,1,1,pull_request,2
aws/aws-sdk-php,.github/workflows/git-secrets-scan.yml,86,1,1,pull_request,1
aws/aws-sdk-php,.github/workflows/handle-stale-discussions.yml,19,1,2,"schedule, discussion_comment",1
aws/aws-sdk-php,.github/workflows/issue-regression-labeler.yml,33,1,1,issues,1
aws/aws-sdk-php,.github/workflows/model-changes.yml,27,1,1,pull_request,1
aws/aws-sdk-php,.github/workflows/stale_issues.yml,55,1,1,schedule,1
aws/aws-sdk-php,.github/workflows/tests-windows.yml,64,1,2,"push, pull_request",2
aws/aws-sdk-php,.github/workflows/tests.yml,99,1,2,"push, pull_request",2
aws/aws-sdk-ruby,.github/workflows/benchmark.yml,80,1,2,"push, pull_request",4
aws/aws-sdk-ruby,.github/workflows/changelog.yml,26,1,1,pull_request,2
aws/aws-sdk-ruby,.github/workflows/ci.yml,85,2,2,"push, pull_request",4
aws/aws-sdk-ruby,.github/workflows/closed-issue-message.yml,18,1,1,issues,1
aws/aws-sdk-ruby,.github/workflows/depsreview.yaml,14,1,1,pull_request,2
aws/aws-sdk-ruby,.github/workflows/handle-stale-discussions.yml,18,1,2,"schedule, discussion_comment",1
aws/aws-sdk-ruby,.github/workflows/issue-regression-labeler.yml,32,1,1,issues,1
aws/aws-sdk-ruby,.github/workflows/pull-request-build.yaml,66,1,2,"pull_request_review, workflow_dispatch",2
aws/aws-sdk-ruby,.github/workflows/stale_issues.yml,50,1,1,schedule,1
aws/chalice,.github/workflows/run-tests.yml,78,2,2,"push, pull_request",7
aws/chalice,.github/workflows/stale-issue.yml,47,1,1,schedule,1
aws/containers-roadmap,.github/workflows/stale.yml,21,1,1,schedule,1
aws/copilot-cli,.github/workflows/ci.yml,124,5,1,pull_request,14
aws/copilot-cli,.github/workflows/ci_size_computer.yml,97,1,1,pull_request,5
aws/copilot-cli,.github/workflows/ci_size_writer.yml,110,1,1,workflow_run,4
aws/copilot-cli,.github/workflows/commit.yml,36,1,1,push,5
aws/copilot-cli,.github/workflows/doc_builder.yml,19,1,2,"release, workflow_dispatch",2
aws/copilot-cli,.github/workflows/homebrew.yml,145,3,1,release,6
aws/copilot-cli,.github/workflows/stale.yml,27,1,2,"workflow_dispatch, schedule",1
aws/eks-anywhere,.github/workflows/go-coverage.yml,31,1,2,"push, pull_request",3
aws/eks-anywhere,.github/workflows/golangci-lint.yml,30,1,2,"push, pull_request",3
aws/eks-anywhere,.github/workflows/label.yml,22,1,1,pull_request_target,1
aws/eks-anywhere,.github/workflows/stale-labeler.yaml,43,1,2,"schedule, workflow_dispatch",1
aws/eks-anywhere,.github/workflows/vulnerability.yml,52,2,4,"push, pull_request, workflow_dispatch, schedule",5
aws/jsii,.github/workflows/auto-approve.yml,25,1,1,pull_request,0
aws/jsii,.github/workflows/close-stale-issues.yml,48,1,1,schedule,1
aws/jsii,.github/workflows/closed-issue-message.yml,17,1,1,issues,1
aws/jsii,.github/workflows/gh-pages.yml,81,2,4,"merge_group, pull_request, push, workflow_dispatch",5
aws/jsii,.github/workflows/handle-stale-discussions.yml,18,1,2,"schedule, discussion_comment",1
aws/jsii,.github/workflows/issue-regression-labeler.yml,32,1,1,issues,1
aws/jsii,.github/workflows/main.yml,492,6,3,"merge_group, pull_request, push",30
aws/jsii,.github/workflows/pull-request-lint.yml,35,1,2,"merge_group, pull_request_target",1
aws/jsii,.github/workflows/yarn-upgrade.yml,149,2,2,"schedule, workflow_dispatch",6
aws/karpenter-provider-aws,.github/workflows/approval-comment.yaml,25,1,1,pull_request_review,2
aws/karpenter-provider-aws,.github/workflows/ci-test.yaml,29,1,3,"push, pull_request, workflow_dispatch",2
aws/karpenter-provider-aws,.github/workflows/ci.yaml,20,1,3,"push, pull_request, workflow_dispatch",2
aws/karpenter-provider-aws,.github/workflows/codegen.yaml,66,1,2,"workflow_dispatch, schedule",5
aws/karpenter-provider-aws,.github/workflows/codeql-analysis.yaml,42,2,3,"push, pull_request, schedule",8
aws/karpenter-provider-aws,.github/workflows/dryrun-gen-pr.yaml,13,1,2,"pull_request, workflow_dispatch",1
aws/karpenter-provider-aws,.github/workflows/dryrun-gen.yaml,29,1,1,push,3
aws/karpenter-provider-aws,.github/workflows/e2e-cleanup.yaml,41,1,1,workflow_dispatch,3
aws/karpenter-provider-aws,.github/workflows/e2e-matrix-trigger.yaml,48,2,4,"schedule, push, workflow_run, workflow_dispatch",3
aws/karpenter-provider-aws,.github/workflows/e2e-matrix.yaml,128,2,2,"workflow_call, workflow_dispatch",4
aws/karpenter-provider-aws,.github/workflows/e2e-private-cluster-trigger.yaml,20,1,1,schedule,2
aws/karpenter-provider-aws,.github/workflows/e2e-scale-trigger.yaml,48,2,3,"schedule, workflow_run, workflow_dispatch",3
aws/karpenter-provider-aws,.github/workflows/e2e-soak-trigger.yaml,53,2,1,schedule,5
aws/karpenter-provider-aws,.github/workflows/e2e-upgrade.yaml,176,1,2,"workflow_dispatch, workflow_call",14
aws/karpenter-provider-aws,.github/workflows/e2e-version-compatibility-trigger.yaml,48,2,3,"schedule, workflow_run, workflow_dispatch",3
aws/karpenter-provider-aws,.github/workflows/e2e.yaml,232,1,2,"workflow_dispatch, workflow_call",11
aws/karpenter-provider-aws,.github/workflows/image-canary.yaml,36,1,2,"workflow_dispatch, schedule",4
aws/karpenter-provider-aws,.github/workflows/postsubmit.yaml,19,1,2,"push, workflow_dispatch",2
aws/karpenter-provider-aws,.github/workflows/release.yaml,75,1,1,push,7
aws/karpenter-provider-aws,.github/workflows/resolve-args.yaml,39,1,1,workflow_call,2
aws/karpenter-provider-aws,.github/workflows/resource-count.yaml,30,1,2,"schedule, workflow_dispatch",3
aws/karpenter-provider-aws,.github/workflows/snapshot-pr.yaml,68,1,1,workflow_run,9
aws/karpenter-provider-aws,.github/workflows/snapshot.yaml,25,1,1,push,3
aws/karpenter-provider-aws,.github/workflows/stale.yaml,38,1,2,"workflow_dispatch, schedule",2
aws/karpenter-provider-aws,.github/workflows/sweeper.yaml,37,1,2,"schedule, workflow_dispatch",3
aws/karpenter-provider-aws,.github/workflows/website-cleanup-preview.yaml,26,1,1,pull_request_target,1
aws/karpenter-provider-aws,.github/workflows/website-deploy.yaml,22,1,1,push,2
aws/karpenter-provider-aws,.github/workflows/website-preview-trigger.yaml,24,1,1,pull_request,2
aws/karpenter-provider-aws,.github/workflows/website-preview.yaml,93,1,1,workflow_run,9
aws/s2n-tls,.github/workflows/boringssl-fork-freshness.yml,20,1,1,pull_request,1
aws/s2n-tls,.github/workflows/ci_aws_kms_tls_auth.yml,66,3,3,"push, pull_request, merge_group",3
aws/s2n-tls,.github/workflows/ci_compliance.yml,54,1,3,"push, pull_request, merge_group",3
aws/s2n-tls,.github/workflows/ci_freebsd.yml,36,1,3,"push, pull_request, merge_group",3
aws/s2n-tls,.github/workflows/ci_linting.yml,151,8,3,"push, pull_request, merge_group",13
aws/s2n-tls,.github/workflows/ci_openbsd.yml,41,1,3,"push, pull_request, merge_group",3
aws/s2n-tls,.github/workflows/ci_pr_title.yml,28,1,2,"pull_request, merge_group",2
aws/s2n-tls,.github/workflows/ci_rust.yml,530,13,3,"push, pull_request, merge_group",29
aws/s2n-tls,.github/workflows/codebuild.yml,68,1,3,"push, pull_request_target, merge_group",3
aws/s2n-tls,.github/workflows/codeql.yml,68,2,4,"push, pull_request, schedule, merge_group",5
aws/s2n-tls,.github/workflows/dashboard.yml,107,1,1,schedule,4
aws/s2n-tls,.github/workflows/dependencies.yml,42,1,2,"push, schedule",3
aws/s2n-tls,.github/workflows/docs.yml,66,2,3,"push, pull_request, merge_group",5
aws/s2n-tls,.github/workflows/gha_osx_tests.yml,29,1,3,"push, pull_request, merge_group",1
aws/s2n-tls,.github/workflows/policy_snapshot.yml,49,1,3,"push, pull_request, merge_group",1
aws/s2n-tls,.github/workflows/private_sync.yml,32,1,1,push,3
aws/s2n-tls,.github/workflows/proof_ci.yaml,239,1,3,"push, pull_request, merge_group",2
aws/s2n-tls,.github/workflows/regression_ci.yml,95,1,3,"push, pull_request, merge_group",2
aws/s2n-tls,.github/workflows/seccomp.yml,72,1,3,"push, pull_request, merge_group",2
aws/s2n-tls,.github/workflows/stale.yml,33,1,2,"schedule, pull_request",1
aws/s2n-tls,.github/workflows/team_label.yml,20,1,1,pull_request_target,1
aws/s2n-tls,.github/workflows/usage_guide.yml,77,1,3,"push, pull_request, merge_group",7
aws/sagemaker-python-sdk,.github/workflows/ci-health.yml,38,2,2,"schedule, workflow_dispatch",4
aws/sagemaker-python-sdk,.github/workflows/codeql.yml,33,1,3,"push, pull_request, schedule",3
aws/sagemaker-python-sdk,.github/workflows/pr-checks-master-v2.yml,97,5,1,pull_request_target,7
aws/sagemaker-python-sdk,.github/workflows/pr-checks-master.yml,217,6,1,pull_request_target,8
aws/sagemaker-python-sdk,.github/workflows/security-monitoring.yml,121,4,1,schedule,4
aws/serverless-application-model,.github/workflows/build.yml,33,1,4,"push, pull_request, workflow_dispatch, merge_group",2
aws/serverless-application-model,.github/workflows/check_compatibility.yml,46,1,2,"pull_request, merge_group",3
aws/serverless-application-model,.github/workflows/close_issue_message.yml,18,1,1,issues,1
aws/serverless-application-model,.github/workflows/codeql.yml,76,1,4,"push, pull_request, merge_group, schedule",4
aws/serverless-application-model,.github/workflows/schema.yml,45,1,2,"workflow_dispatch, schedule",2
awslabs/agent-squad,.github/workflows/npm-publish.yml,27,1,1,workflow_dispatch,2
awslabs/agent-squad,.github/workflows/on-docs-update.yml,43,2,2,"push, workflow_dispatch",4
awslabs/agent-squad,.github/workflows/on-issue-opened.yml,24,1,1,issues,1
awslabs/agent-squad,.github/workflows/on-push.yml,18,1,2,"push, pull_request",1
awslabs/agent-squad,.github/workflows/pr-issue-link-checker.yml,76,1,1,pull_request,1
awslabs/agent-squad,.github/workflows/py-run-tests.yml,51,1,3,"push, pull_request, workflow_dispatch",2
awslabs/agent-squad,.github/workflows/pypi-publish.yml,39,1,1,workflow_dispatch,2
awslabs/agent-squad,.github/workflows/ts-run-lint.yml,34,1,3,"push, pull_request, workflow_dispatch",2
awslabs/agent-squad,.github/workflows/ts-run-security-checks.yml,37,1,2,"workflow_call, workflow_dispatch",2
awslabs/agent-squad,.github/workflows/ts-run-tests.yml,34,1,3,"push, pull_request, workflow_dispatch",2
awslabs/amazon-bedrock-agentcore-samples,.github/workflows/ash-full-repository-scan.yml,161,1,3,"push, schedule, workflow_dispatch",4
awslabs/amazon-bedrock-agentcore-samples,.github/workflows/ash-security-comment.yml,131,1,1,workflow_run,2
awslabs/amazon-bedrock-agentcore-samples,.github/workflows/ash-security-scan.yml,232,1,1,pull_request,4
awslabs/amazon-bedrock-agentcore-samples,.github/workflows/codeql.yml,100,1,3,"push, pull_request, schedule",4
awslabs/amazon-bedrock-agentcore-samples,.github/workflows/dependabot.yml,25,1,1,pull_request,1
awslabs/amazon-bedrock-agentcore-samples,.github/workflows/js-lint.yml,67,1,1,pull_request,3
awslabs/amazon-bedrock-agentcore-samples,.github/workflows/label.yml,22,1,1,pull_request_target,1
awslabs/amazon-bedrock-agentcore-samples,.github/workflows/python-lint.yml,53,1,1,pull_request,4
awslabs/amazon-ecr-credential-helper,.github/workflows/build.yaml,55,3,2,"push, pull_request",5
awslabs/amazon-ecr-credential-helper,.github/workflows/check-links.yml,24,1,3,"workflow_dispatch, schedule, pull_request",2
awslabs/amazon-ecr-credential-helper,.github/workflows/codeql.yml,42,1,3,"push, pull_request, schedule",3
awslabs/amazon-ecr-credential-helper,.github/workflows/new-pull-requests.yml,27,1,1,pull_request_target,1
awslabs/amazon-ecr-credential-helper,.github/workflows/review-dependencies.yml,24,1,1,pull_request,2
awslabs/amazon-eks-ami,.github/workflows/bot-trigger.yaml,14,1,1,issue_comment,2
awslabs/amazon-eks-ami,.github/workflows/ci-auto.yaml,57,9,1,pull_request,9
awslabs/amazon-eks-ami,.github/workflows/ci-canary.yaml,30,2,1,schedule,1
awslabs/amazon-eks-ami,.github/workflows/ci-manual.yaml,166,4,1,workflow_dispatch,3
awslabs/amazon-eks-ami,.github/workflows/ci.yaml,107,2,1,workflow_call,5
awslabs/amazon-eks-ami,.github/workflows/dependency-review.yaml,33,3,1,pull_request,6
awslabs/amazon-eks-ami,.github/workflows/deploy-docs.yaml,23,1,2,"workflow_dispatch, push",2
awslabs/amazon-eks-ami,.github/workflows/janitor.yaml,37,2,2,"workflow_dispatch, schedule",6
awslabs/amazon-eks-ami,.github/workflows/stale.yml,31,1,1,schedule,1
awslabs/amazon-eks-ami,.github/workflows/sync-eni-max-pods.yaml,60,1,2,"workflow_dispatch, schedule",4
awslabs/amazon-eks-ami,.github/workflows/sync-to-codecommit.yaml,29,1,1,schedule,2
awslabs/amazon-eks-ami,.github/workflows/update-changelog.yaml,62,2,1,release,3
awslabs/amazon-eks-ami,.github/workflows/update-dependency.yaml,46,1,2,"workflow_dispatch, schedule",3
awslabs/aws-lambda-web-adapter,.github/workflows/benchmark.yaml,148,1,1,pull_request,5
awslabs/aws-lambda-web-adapter,.github/workflows/changelog.yaml,54,1,2,"push, workflow_dispatch",3
awslabs/aws-lambda-web-adapter,.github/workflows/commitlint.yaml,30,1,1,pull_request,2
awslabs/aws-lambda-web-adapter,.github/workflows/docs.yaml,50,2,2,"push, workflow_dispatch",3
awslabs/aws-lambda-web-adapter,.github/workflows/examples.yaml,248,4,3,"pull_request, push, workflow_dispatch",14
awslabs/aws-lambda-web-adapter,.github/workflows/merge.yaml,382,6,1,push,36
awslabs/aws-lambda-web-adapter,.github/workflows/pr.yaml,75,2,1,pull_request,6
awslabs/aws-lambda-web-adapter,.github/workflows/release.yaml,759,12,1,release,78
awslabs/aws-lambda-web-adapter,.github/workflows/security_audit.yaml,12,1,1,schedule,2
awslabs/aws-sdk-rust,.github/workflows/audit.yaml,80,2,2,"schedule, workflow_dispatch",4
awslabs/aws-sdk-rust,.github/workflows/canary.yaml,107,2,3,"schedule, workflow_dispatch, push",6
awslabs/aws-sdk-rust,.github/workflows/ci.yaml,91,4,2,"push, workflow_dispatch",9
awslabs/aws-sdk-rust,.github/workflows/closed-issue-message.yaml,19,1,1,issues,1
awslabs/aws-sdk-rust,.github/workflows/handle-stale-discussions.yml,18,1,2,"schedule, discussion_comment",1
awslabs/aws-sdk-rust,.github/workflows/issue-regression-labeler.yml,32,1,1,issues,1
awslabs/aws-sdk-rust,.github/workflows/release-checks.yaml,60,1,2,"pull_request, workflow_dispatch",2
awslabs/aws-sdk-rust,.github/workflows/stale_issue.yaml,50,1,1,schedule,1
awslabs/aws-well-architected-labs,.github/workflows/cfn_nag.yml,56,1,1,push,6
awslabs/deequ,.github/workflows/maven.yml,24,1,2,"push, pull_request",2
awslabs/deequ,.github/workflows/publish.yml,159,1,1,workflow_dispatch,3
awslabs/git-secrets,.github/workflows/test.yml,15,1,2,"push, pull_request",1
awslabs/gluonts,.github/workflows/codeql.yml,65,1,3,"push, pull_request, schedule",4
awslabs/gluonts,.github/workflows/docs.yml,62,1,2,"push, pull_request",4
awslabs/gluonts,.github/workflows/doctests.yaml,35,1,2,"push, pull_request",2
awslabs/gluonts,.github/workflows/lints.yml,25,1,2,"push, pull_request",2
awslabs/gluonts,.github/workflows/pypi.yml,30,1,1,release,3
awslabs/gluonts,.github/workflows/style_type_checks.yml,26,1,2,"push, pull_request",3
awslabs/gluonts,.github/workflows/tests-nixtla.yaml,30,1,2,"push, pull_request",2
awslabs/gluonts,.github/workflows/tests-nursery.yml,43,1,2,"push, pull_request",2
awslabs/gluonts,.github/workflows/tests-prophet.yaml,28,1,2,"push, pull_request",2
awslabs/gluonts,.github/workflows/tests-r.yml,45,1,2,"push, pull_request",3
awslabs/gluonts,.github/workflows/tests-torch.yml,30,1,2,"push, pull_request",2
awslabs/gluonts,.github/workflows/tests-xgboost.yaml,31,1,2,"push, pull_request",2
awslabs/gluonts,.github/workflows/tests.yml,28,1,2,"push, pull_request",2
awslabs/llrt,.github/workflows/build-modules.yml,117,1,1,workflow_call,3
awslabs/llrt,.github/workflows/build.yml,165,1,1,workflow_call,6
awslabs/llrt,.github/workflows/ci.yml,218,3,2,"push, pull_request",4
awslabs/llrt,.github/workflows/publish.yml,36,1,1,workflow_call,2
awslabs/llrt,.github/workflows/release.yml,99,3,1,push,4
awslabs/mcp,.github/workflows/aws-api-mcp-upgrade-version.yml,228,1,2,"workflow_dispatch, schedule",3
awslabs/mcp,.github/workflows/bandit.yml,51,1,3,"push, pull_request, schedule",2
awslabs/mcp,.github/workflows/cfn_nag.yml,47,1,3,"push, pull_request, workflow_dispatch",3
awslabs/mcp,.github/workflows/check-gh-pages-builds.yml,26,1,2,"push, pull_request",2
awslabs/mcp,.github/workflows/check-license-header.yml,21,1,2,"push, workflow_dispatch",2
awslabs/mcp,.github/workflows/checkov.yml,47,1,3,"push, pull_request, workflow_dispatch",3
awslabs/mcp,.github/workflows/codeql.yml,104,1,3,"push, pull_request, schedule",4
awslabs/mcp,.github/workflows/dependency-review-action.yml,34,1,1,pull_request,2
awslabs/mcp,.github/workflows/gh-pages.yml,56,2,1,push,4
awslabs/mcp,.github/workflows/merge-prevention.yml,116,3,2,"pull_request, merge_group",1
awslabs/mcp,.github/workflows/powershell.yml,42,1,3,"push, pull_request, schedule",3
awslabs/mcp,.github/workflows/pre-commit.yml,57,2,2,"pull_request, push",4
awslabs/mcp,.github/workflows/pull-request-lint.yml,61,2,2,"pull_request_target, merge_group",2
awslabs/mcp,.github/workflows/python.yml,296,2,3,"push, pull_request, workflow_dispatch",10
awslabs/mcp,.github/workflows/release-initiate-branch.yml,322,4,1,workflow_dispatch,6
awslabs/mcp,.github/workflows/release-merge-tag.yml,206,2,1,pull_request,3
awslabs/mcp,.github/workflows/release.yml,448,7,1,push,9
awslabs/mcp,.github/workflows/scanners.yml,27,1,3,"push, pull_request, workflow_dispatch",2
awslabs/mcp,.github/workflows/scorecard-analysis.yml,55,1,2,"push, schedule",4
awslabs/mcp,.github/workflows/semgrep.yml,35,1,4,"workflow_dispatch, pull_request, push, schedule",3
awslabs/mcp,.github/workflows/stale.yml,30,1,2,"schedule, workflow_dispatch",1
awslabs/mcp,.github/workflows/trivy.yml,147,2,3,"push, pull_request, schedule",7
awslabs/mcp,.github/workflows/typescript.yml,169,2,2,"push, pull_request",6
awslabs/mountpoint-s3,.github/workflows/bench.yml,277,4,1,workflow_call,17
awslabs/mountpoint-s3,.github/workflows/bench_main.yml,29,2,2,"push, schedule",2
awslabs/mountpoint-s3,.github/workflows/bench_pr.yml,29,2,1,pull_request_target,2
awslabs/mountpoint-s3,.github/workflows/bench_s3express.yml,191,3,1,workflow_call,11
awslabs/mountpoint-s3,.github/workflows/crates.yml,41,1,3,"push, pull_request, merge_group",2
awslabs/mountpoint-s3,.github/workflows/integration.yml,462,9,1,workflow_call,28
awslabs/mountpoint-s3,.github/workflows/integration_main.yml,27,1,4,"push, merge_group, schedule, workflow_dispatch",1
awslabs/mountpoint-s3,.github/workflows/integration_pr.yml,16,1,1,pull_request_target,1
